state_fips,district,income,filing_status,child_dep,avg_income_ALL,taxes_paid_ded,pre-tcja-tax,current-law-tax
42,17,150-500,0,2,165684,18055,21146,18721
42,17,500-inf,0,0,728044,85850,176606,161867
42,17,500-inf,0,1,728044,85850,176435,161568
42,17,500-inf,0,2,728044,85850,176435,161568
42,18,0-30,0,0,9731,4108,-465,-465
42,18,0-30,0,1,9731,4108,-4136,-4211
42,18,0-30,0,2,9731,4108,-4698,-4773
42,18,30-75,0,0,38538,6098,2732,2225
42,18,30-75,0,1,38538,6098,-44,-1097
42,18,30-75,0,2,38538,6098,-3009,-4527
42,18,75-150,0,0,82067,9820,8216,7065
42,18,75-150,0,1,82067,9820,6265,4602
42,18,75-150,0,2,82067,9820,4572,2602
42,18,150-500,0,0,176586,17771,25821,25065
42,18,150-500,0,1,176586,17771,24560,22876
42,18,150-500,0,2,176586,17771,23610,20876
42,18,500-inf,0,0,1021676,69605,248227,235201
42,18,500-inf,0,1,1021676,69605,247733,235065
42,18,500-inf,0,2,1021676,69605,247733,235065
44,1,0-30,0,0,11812,5010,-231,-313
44,1,0-30,0,1,11812,5010,-4468,-4830
44,1,0-30,0,2,11812,5010,-5919,-5994
44,1,30-75,0,0,40753,6982,3203,2636
44,1,30-75,0,1,40753,6982,846,-277
44,1,30-75,0,2,40753,6982,-1986,-3555
44,1,75-150,0,0,83642,10759,8638,7676
44,1,75-150,0,1,83642,10759,6589,5001
44,1,75-150,0,2,83642,10759,4863,3001
44,1,150-500,0,0,177380,21242,24787,25226
44,1,150-500,0,1,177380,21242,23510,23021
44,1,150-500,0,2,177380,21242,22591,21021
44,1,500-inf,0,0,975325,146972,245956,240628
44,1,500-inf,0,1,975325,146972,245683,240484
44,1,500-inf,0,2,975325,146972,245683,240484
44,2,0-30,0,0,11452,5056,-286,-336
44,2,0-30,0,1,11452,5056,-4468,-4779
44,2,0-30,0,2,11452,5056,-5731,-5806
44,2,30-75,0,0,40166,7098,3082,2545
44,2,30-75,0,1,40166,7098,634,-465
44,2,30-75,0,2,40166,7098,-2228,-3778
44,2,75-150,0,0,82291,11019,8243,7394
44,2,75-150,0,1,82291,11019,6233,4788
44,2,75-150,0,2,82291,11019,4518,2788
44,2,150-500,0,0,173003,20632,24101,24412
44,2,150-500,0,1,173003,20632,22815,22223
44,2,150-500,0,2,173003,20632,21884,20223
44,2,500-inf,0,0,845308,117597,214475,207765
44,2,500-inf,0,1,845308,117597,214039,207579
44,2,500-inf,0,2,845308,117597,214039,207579
45,1,0-30,0,0,12219,2718,-193,-298
45,1,0-30,0,1,12219,2718,-4468,-4868
45,1,0-30,0,2,12219,2718,-6107,-6182
45,1,30-75,0,0,38234,4947,2605,2154
45,1,30-75,0,1,38234,4947,-203,-1222
45,1,30-75,0,2,38234,4947,-3186,-4674
45,1,75-150,0,0,74709,8473,6560,5973
45,1,75-150,0,1,74709,8473,4534,3469
45,1,75-150,0,2,74709,8473,2797,1469
45,1,150-500,0,0,160320,18465,18994,19879
45,1,150-500,0,1,160320,18465,17737,17728
45,1,150-500,0,2,160320,18465,16704,15728
45,1,500-inf,0,0,891181,104066,217094,206464
45,1,500-inf,0,1,891181,104066,216937,206329
45,1,500-inf,0,2,891181,104066,216937,206329
45,2,0-30,0,0,11972,2345,-221,-313
45,2,0-30,0,1,11972,2345,-4468,-4857
45,2,0-30,0,2,11972,2345,-6019,-6094
45,2,30-75,0,0,39175,4504,2711,2230
45,2,30-75,0,1,39175,4504,92,-945
45,2,30-75,0,2,39175,4504,-2829,-4345
45,2,75-150,0,0,79060,8292,7375,6597
45,2,75-150,0,1,79060,8292,5459,4183
45,2,75-150,0,2,79060,8292,3773,2183
45,2,150-500,0,0,164289,17299,21132,21445
45,2,150-500,0,1,164289,17299,19900,19328
45,2,150-500,0,2,164289,17299,18883,17328
45,2,500-inf,0,0,647631,88710,152192,137237
45,2,500-inf,0,1,647631,88710,152080,137030
45,2,500-inf,0,2,647631,88710,152080,137030
45,3,0-30,0,0,12212,2301,-208,-309
45,3,0-30,0,1,12212,2301,-4468,-4868
45,3,0-30,0,2,12212,2301,-6176,-6251
45,3,30-75,0,0,38975,4243,2508,2061
45,3,30-75,0,1,38975,4243,-141,-1146
45,3,30-75,0,2,38975,4243,-3077,-4582
45,3,75-150,0,0,77720,7866,6989,6193
45,3,75-150,0,1,77720,7866,5142,3900
45,3,75-150,0,2,77720,7866,3475,1900
45,3,150-500,0,0,158007,16358,19422,19746
45,3,150-500,0,1,158007,16358,18236,17643
45,3,150-500,0,2,158007,16358,17202,15643
45,3,500-inf,0,0,600383,70364,140877,124242
45,3,500-inf,0,1,600383,70364,140751,124017
45,3,500-inf,0,2,600383,70364,140751,124017
45,4,0-30,0,0,12179,2463,-200,-305
45,4,0-30,0,1,12179,2463,-4468,-4868
45,4,0-30,0,2,12179,2463,-6129,-6204
45,4,30-75,0,0,40014,4467,2787,2289
45,4,30-75,0,1,40014,4467,296,-754
45,4,30-75,0,2,40014,4467,-2585,-4118
45,4,75-150,0,0,82159,8139,7876,6968
45,4,75-150,0,1,82159,8139,5981,4552
45,4,75-150,0,2,82159,8139,4295,2552
45,4,150-500,0,0,178144,17355,24512,24440
45,4,150-500,0,1,178144,17355,23252,22312
45,4,150-500,0,2,178144,17355,22300,20312
45,4,500-inf,0,0,825589,64722,187525,170249
45,4,500-inf,0,1,825589,64722,187211,170026
45,4,500-inf,0,2,825589,64722,187211,170026
45,5,0-30,0,0,12364,2300,-168,-276
45,5,0-30,0,1,12364,2300,-4468,-4868
45,5,0-30,0,2,12364,2300,-6264,-6339
45,5,30-75,0,0,39184,4373,2627,2163
45,5,30-75,0,1,39184,4373,35,-987
45,5,30-75,0,2,39184,4373,-2882,-4394
45,5,75-150,0,0,81175,8125,7620,6763
45,5,75-150,0,1,81175,8125,5779,4440
45,5,75-150,0,2,81175,8125,4107,2440
45,5,150-500,0,0,172739,16769,23705,23565
45,5,150-500,0,1,172739,16769,22489,21459
45,5,150-500,0,2,172739,16769,21503,19459
45,5,500-inf,0,0,749921,75243,182416,168140
45,5,500-inf,0,1,749921,75243,182172,167885
45,5,500-inf,0,2,749921,75243,182172,167885
45,6,0-30,0,0,12801,2316,-72,-186
45,6,0-30,0,1,12801,2316,-4468,-4868
45,6,0-30,0,2,12801,2316,-6540,-6615
45,6,30-75,0,0,37730,4380,2656,2177
45,6,30-75,0,1,37730,4380,-146,-1178
45,6,30-75,0,2,37730,4380,-3123,-4623
45,6,75-150,0,0,74438,8240,6815,6126
45,6,75-150,0,1,74438,8240,4759,3597
45,6,75-150,0,2,74438,8240,3030,1597
45,6,150-500,0,0,149659,17144,17578,18177
45,6,150-500,0,1,149659,17144,16258,15950
45,6,150-500,0,2,149659,17144,15174,13950
45,6,500-inf,0,0,943553,82331,217298,199953
45,6,500-inf,0,1,943553,82331,217098,199769
45,6,500-inf,0,2,943553,82331,217098,199769
45,7,0-30,0,0,11848,2035,-251,-328
45,7,0-30,0,1,11848,2035,-4468,-4844
45,7,0-30,0,2,11848,2035,-5971,-6046
45,7,30-75,0,0,35300,4093,2108,1702
45,7,30-75,0,1,35300,4093,-1156,-2118
45,7,30-75,0,2,35300,4093,-4258,-5651
45,7,75-150,0,0,67824,7841,5493,4950
45,7,75-150,0,1,67824,7841,3544,2554
45,7,75-150,0,2,67824,7841,1921,554
45,7,150-500,0,0,150363,16822,17966,18443
45,7,150-500,0,1,150363,16822,16702,16258
45,7,150-500,0,2,150363,16822,15665,14258
45,7,500-inf,0,0,661940,81230,154627,138462
45,7,500-inf,0,1,661940,81230,154472,138186
45,7,500-inf,0,2,661940,81230,154472,138186
46,0,0-30,0,0,12217,2666,-210,-304
46,0,0-30,0,1,12217,2666,-4468,-4863
46,0,0-30,0,2,12217,2666,-6041,-6116
46,0,30-75,0,0,38904,3724,2619,2137
46,0,30-75,0,1,38904,3724,-145,-1178
46,0,30-75,0,2,38904,3724,-3111,-4622
46,0,75-150,0,0,75868,6089,6861,5761
46,0,75-150,0,1,75868,6089,4944,3438
46,0,75-150,0,2,75868,6089,3254,1438
46,0,150-500,0,0,146827,10145,18453,17200
46,0,150-500,0,1,146827,10145,17205,14948
46,0,150-500,0,2,146827,10145,15964,12948
46,0,500-inf,0,0,691386,97456,152387,133738
46,0,500-inf,0,1,691386,97456,152145,133382
46,0,500-inf,0,2,691386,97456,152145,133382
47,1,0-30,0,0,11545,2403,-301,-356
47,1,0-30,0,1,11545,2403,-4468,-4803
47,1,0-30,0,2,11545,2403,-5820,-5895
47,1,30-75,0,0,38704,3424,2422,1991
47,1,30-75,0,1,38704,3424,-251,-1241
47,1,30-75,0,2,38704,3424,-3197,-4694
47,1,75-150,0,0,77045,5193,7298,6193
47,1,75-150,0,1,77045,5193,5416,3885
47,1,75-150,0,2,77045,5193,3747,1885
47,1,150-500,0,0,161458,8902,22721,20880
47,1,150-500,0,1,161458,8902,21414,18659
47,1,150-500,0,2,161458,8902,20402,16659
47,1,500-inf,0,0,717530,39627,175441,158763
47,1,500-inf,0,1,717530,39627,174907,158548
47,1,500-inf,0,2,717530,39627,174907,158548
47,2,0-30,0,0,11723,2472,-268,-336
47,2,0-30,0,1,11723,2472,-4468,-4821
47,2,0-30,0,2,11723,2472,-5886,-5961
47,2,30-75,0,0,39041,4018,2587,2125
47,2,30-75,0,1,39041,4018,-57,-1075
47,2,30-75,0,2,39041,4018,-2989,-4498
47,2,75-150,0,0,78604,5050,7590,6478
47,2,75-150,0,1,78604,5050,5656,4093
47,2,75-150,0,2,78604,5050,3975,2093
47,2,150-500,0,0,165849,8733,23612,21724
47,2,150-500,0,1,165849,8733,22333,19532
47,2,150-500,0,2,165849,8733,21320,17532
47,2,500-inf,0,0,945769,45761,236267,221901
47,2,500-inf,0,1,945769,45761,235837,221752
47,2,500-inf,0,2,945769,45761,235837,221752
47,3,0-30,0,0,11794,2709,-261,-335
47,3,0-30,0,1,11794,2709,-4468,-4836
47,3,0-30,0,2,11794,2709,-5943,-6018
47,3,30-75,0,0,39219,3643,2605,2139
47,3,30-75,0,1,39219,3643,8,-1014
47,3,30-75,0,2,39219,3643,-2911,-4426
47,3,75-150,0,0,79301,5401,7722,6585
47,3,75-150,0,1,79301,5401,5800,4206
47,3,75-150,0,2,79301,5401,4119,2206
47,3,150-500,0,0,165550,9277,23439,21598
47,3,150-500,0,1,165550,9277,22152,19397
47,3,150-500,0,2,165550,9277,21139,17397
47,3,500-inf,0,0,998966,75231,245690,233130
47,3,500-inf,0,1,998966,75231,245078,232925
47,3,500-inf,0,2,998966,75231,245078,232925
47,4,0-30,0,0,12074,2355,-216,-313
47,4,0-30,0,1,12074,2355,-4468,-4868
47,4,0-30,0,2,12074,2355,-6110,-6185
47,4,30-75,0,0,40765,3265,2816,2326
47,4,30-75,0,1,40765,3265,487,-558
47,4,30-75,0,2,40765,3265,-2346,-3884
47,4,75-150,0,0,83491,4902,8371,7070
47,4,75-150,0,1,83491,4902,6531,4770
47,4,75-150,0,2,83491,4902,4862,2770
47,4,150-500,0,0,158208,7954,22301,20454
47,4,150-500,0,1,158208,7954,21057,18266
47,4,150-500,0,2,158208,7954,20036,16266
47,4,500-inf,0,0,810618,60230,197854,182418
47,4,500-inf,0,1,810618,60230,197303,182220
47,4,500-inf,0,2,810618,60230,197303,182220
47,5,0-30,0,0,12747,2867,-92,-208
47,5,0-30,0,1,12747,2867,-4468,-4868
47,5,0-30,0,2,12747,2867,-6443,-6518
47,5,30-75,0,0,40994,3596,3262,2666
47,5,30-75,0,1,40994,3596,945,-192
47,5,30-75,0,2,40994,3596,-1870,-3455
47,5,75-150,0,0,83529,5431,9136,7825
47,5,75-150,0,1,83529,5431,6963,5046
47,5,75-150,0,2,83529,5431,5221,3046
47,5,150-500,0,0,179230,10287,26997,24946
47,5,150-500,0,1,179230,10287,25457,22543
47,5,150-500,0,2,179230,10287,24507,20543
47,5,500-inf,0,0,1362483,49751,377328,355618
47,5,500-inf,0,1,1362483,49751,376552,355361
47,5,500-inf,0,2,1362483,49751,376552,355361
47,6,0-30,0,0,11536,2460,-301,-354
47,6,0-30,0,1,11536,2460,-4468,-4796
47,6,0-30,0,2,11536,2460,-5794,-5869
47,6,30-75,0,0,39560,3573,2564,2114
47,6,30-75,0,1,39560,3573,14,-995
47,6,30-75,0,2,39560,3573,-2893,-4403
47,6,75-150,0,0,80162,5089,7693,6555
47,6,75-150,0,1,80162,5089,5845,4263
47,6,75-150,0,2,80162,5089,4178,2263
47,6,150-500,0,0,160604,8005,22559,20778
47,6,150-500,0,1,160604,8005,21318,18598
47,6,150-500,0,2,160604,8005,20298,16598
47,6,500-inf,0,0,753547,25857,189483,172997
47,6,500-inf,0,1,753547,25857,188901,172779
47,6,500-inf,0,2,753547,25857,188901,172779
47,7,0-30,0,0,11692,2637,-287,-347
47,7,0-30,0,1,11692,2637,-4468,-4812
47,7,0-30,0,2,11692,2637,-5854,-5929
47,7,30-75,0,0,39695,3722,2546,2112
47,7,30-75,0,1,39695,3722,11,-987
47,7,30-75,0,2,39695,3722,-2892,-4392
47,7,75-150,0,0,82342,5301,7933,6843
47,7,75-150,0,1,82342,5301,6077,4516
47,7,75-150,0,2,82342,5301,4404,2516
47,7,150-500,0,0,185830,8401,28203,25929
47,7,150-500,0,1,185830,8401,26988,23783
47,7,150-500,0,2,185830,8401,25974,21783
47,7,500-inf,0,0,932568,37051,255826,237046
47,7,500-inf,0,1,932568,37051,255507,236934
47,7,500-inf,0,2,932568,37051,255507,236934
47,8,0-30,0,0,11560,3998,-292,-344
47,8,0-30,0,1,11560,3998,-4468,-4793
47,8,0-30,0,2,11560,3998,-5784,-5859
47,8,30-75,0,0,39116,4132,2596,2147
47,8,30-75,0,1,39116,4132,-30,-1041
47,8,30-75,0,2,39116,4132,-2958,-4457
47,8,75-150,0,0,81284,6213,7842,6810
47,8,75-150,0,1,81284,6213,5950,4438
47,8,75-150,0,2,81284,6213,4270,2438
47,8,150-500,0,0,179293,10612,26404,24473
47,8,150-500,0,1,179293,10612,25146,22307
47,8,150-500,0,2,179293,10612,24139,20307
47,8,500-inf,0,0,992241,36853,254285,237232
47,8,500-inf,0,1,992241,36853,253891,237102
47,8,500-inf,0,2,992241,36853,253891,237102
47,9,0-30,0,0,13706,2864,109,-14
47,9,0-30,0,1,13706,2864,-4468,-4868
47,9,0-30,0,2,13706,2864,-7057,-7132
47,9,30-75,0,0,40651,3923,3308,2737
47,9,30-75,0,1,40651,3923,1031,-108
47,9,30-75,0,2,40651,3923,-1777,-3356
47,9,75-150,0,0,81092,6959,8650,7650
47,9,75-150,0,1,81092,6959,6453,4841
47,9,75-150,0,2,81092,6959,4706,2841
47,9,150-500,0,0,175672,11025,26490,24445
47,9,150-500,0,1,175672,11025,24963,22094
47,9,150-500,0,2,175672,11025,23979,20094
47,9,500-inf,0,0,1434782,292663,356141,355437
47,9,500-inf,0,1,1434782,292663,355972,355187
47,9,500-inf,0,2,1434782,292663,355972,355187
48,1,0-30,0,0,12418,2869,-182,-284
48,1,0-30,0,1,12418,2869,-4468,-4868
48,1,0-30,0,2,12418,2869,-6269,-6344
48,1,30-75,0,0,39436,4468,2552,2134
48,1,30-75,0,1,39436,4468,-26,-1009
48,1,30-75,0,2,39436,4468,-2942,-4419
48,1,75-150,0,0,79768,6540,7609,6603
48,1,75-150,0,1,79768,6540,5688,4221
48,1,75-150,0,2,79768,6540,4007,2221
48,1,150-500,0,0,162977,10603,22157,20627
48,1,150-500,0,1,162977,10603,20864,18423
48,1,150-500,0,2,162977,10603,19852,16423
48,1,500-inf,0,0,825740,56692,190131,170695
48,1,500-inf,0,1,825740,56692,189737,170395
48,1,500-inf,0,2,825740,56692,189737,170395
48,2,0-30,0,0,12183,4311,-197,-302
48,2,0-30,0,1,12183,4311,-4468,-4868
48,2,0-30,0,2,12183,4311,-6109,-6184
48,2,30-75,0,0,43526,6334,3498,2893
48,2,30-75,0,1,43526,6334,1338,194
48,2,30-75,0,2,43526,6334,-1114,-2714
48,2,75-150,0,0,89482,8291,10381,8967
48,2,75-150,0,1,89482,8291,8256,6098
48,2,75-150,0,2,89482,8291,6500,4098
48,2,150-500,0,0,201988,12978,34079,31449
48,2,150-500,0,1,201988,12978,32652,29025
48,2,150-500,0,2,201988,12978,31762,27025
48,2,500-inf,0,0,1044650,39136,268518,251936
48,2,500-inf,0,1,1044650,39136,267809,251684
48,2,500-inf,0,2,1044650,39136,267809,251684
48,3,0-30,0,0,11711,4786,-267,-329
48,3,0-30,0,1,11711,4786,-4468,-4806
48,3,0-30,0,2,11711,4786,-5833,-5908
48,3,30-75,0,0,42706,6095,3313,2744
48,3,30-75,0,1,42706,6095,1107,-10
48,3,30-75,0,2,42706,6095,-1497,-3075
48,3,75-150,0,0,91790,8479,9982,8685
48,3,75-150,0,1,91790,8479,8062,6109
48,3,75-150,0,2,91790,8479,6352,4109
48,3,150-500,0,0,198318,12723,31998,29721
48,3,150-500,0,1,198318,12723,30770,27538
48,3,150-500,0,2,198318,12723,29784,25538
48,3,500-inf,0,0,915123,32865,237485,220847
48,3,500-inf,0,1,915123,32865,237093,220711
48,3,500-inf,0,2,915123,32865,237093,220711
48,4,0-30,0,0,12039,3364,-239,-325
48,4,0-30,0,1,12039,3364,-4468,-4868
48,4,0-30,0,2,12039,3364,-6071,-6146
48,4,30-75,0,0,39608,4791,2580,2145
48,4,30-75,0,1,39608,4791,45,-952
48,4,30-75,0,2,39608,4791,-2857,-4351
48,4,75-150,0,0,82738,7683,8055,6970
48,4,75-150,0,1,82738,7683,6193,4638
48,4,75-150,0,2,82738,7683,4519,2638
48,4,150-500,0,0,167904,11531,23830,22185
48,4,150-500,0,1,167904,11531,22579,20025
48,4,150-500,0,2,167904,11531,21561,18025
48,4,500-inf,0,0,779366,35972,178129,157938
48,4,500-inf,0,1,779366,35972,177612,157631
48,4,500-inf,0,2,779366,35972,177612,157631
48,5,0-30,0,0,12782,3134,-132,-228
48,5,0-30,0,1,12782,3134,-4468,-4868
48,5,0-30,0,2,12782,3134,-6501,-6576
48,5,30-75,0,0,40425,5050,2767,2313
48,5,30-75,0,1,40425,5050,388,-629
48,5,30-75,0,2,40425,5050,-2462,-3968
48,5,75-150,0,0,82023,7218,8232,7110
48,5,75-150,0,1,82023,7218,6277,4646
48,5,75-150,0,2,82023,7218,4583,2646
48,5,150-500,0,0,173100,11665,25442,23641
48,5,150-500,0,1,173100,11665,24118,21423
48,5,150-500,0,2,173100,11665,23114,19423
48,5,500-inf,0,0,759848,48552,185900,168807
48,5,500-inf,0,1,759848,48552,185343,168508
48,5,500-inf,0,2,759848,48552,185343,168508
48,6,0-30,0,0,12923,3838,-67,-180
48,6,0-30,0,1,12923,3838,-4468,-4868
48,6,0-30,0,2,12923,3838,-6583,-6658
48,6,30-75,0,0,42225,5140,3168,2633
48,6,30-75,0,1,42225,5140,964,-117
48,6,30-75,0,2,42225,5140,-1669,-3225
48,6,75-150,0,0,86343,7552,8972,7782
48,6,75-150,0,1,86343,7552,7059,5321
48,6,75-150,0,2,86343,7552,5366,3321
48,6,150-500,0,0,169675,10782,25084,23120
48,6,150-500,0,1,169675,10782,23813,20934
48,6,150-500,0,2,169675,10782,22792,18934
48,6,500-inf,0,0,853343,57893,205243,187955
48,6,500-inf,0,1,853343,57893,204758,187709
48,6,500-inf,0,2,853343,57893,204758,187709
48,7,0-30,0,0,12263,3548,-212,-307
48,7,0-30,0,1,12263,3548,-4468,-4868
48,7,0-30,0,2,12263,3548,-6074,-6149
48,7,30-75,0,0,43587,6549,3524,2902
48,7,30-75,0,1,43587,6549,1340,182
48,7,30-75,0,2,43587,6549,-1141,-2750
48,7,75-150,0,0,88442,12974,9690,8710
48,7,75-150,0,1,88442,12974,7467,5820
48,7,75-150,0,2,88442,12974,5694,3820
48,7,150-500,0,0,209274,16646,34083,32041
48,7,150-500,0,1,209274,16646,32803,29802
48,7,150-500,0,2,209274,16646,31907,27802
48,7,500-inf,0,0,1259269,72930,315210,304800
48,7,500-inf,0,1,1259269,72930,314717,304638
48,7,500-inf,0,2,1259269,72930,314717,304638
48,8,0-30,0,0,11588,4085,-292,-346
48,8,0-30,0,1,11588,4085,-4468,-4799
48,8,0-30,0,2,11588,4085,-5804,-5879
48,8,30-75,0,0,41117,5327,2769,2433
48,8,30-75,0,1,41117,5327,511,-433
48,8,30-75,0,2,41117,5327,-2313,-3738
48,8,75-150,0,0,86252,8664,8850,7751
48,8,75-150,0,1,86252,8664,6915,5252
48,8,75-150,0,2,86252,8664,5217,3252
48,8,150-500,0,0,198918,13533,31857,29709
48,8,150-500,0,1,198918,13533,30614,27516
48,8,150-500,0,2,198918,13533,29637,25516
48,8,500-inf,0,0,908213,32102,249205,229294
48,8,500-inf,0,1,908213,32102,248909,229190
48,8,500-inf,0,2,908213,32102,248909,229190
48,9,0-30,0,0,13018,8517,-68,-170
48,9,0-30,0,1,13018,8517,-4468,-4868
48,9,0-30,0,2,13018,8517,-6674,-6749
48,9,30-75,0,0,42356,5138,3284,2732
48,9,30-75,0,1,42356,5138,1100,-1
48,9,30-75,0,2,42356,5138,-1475,-3043
48,9,75-150,0,0,86915,7125,9982,8632
48,9,75-150,0,1,86915,7125,7821,5790
48,9,75-150,0,2,86915,7125,6070,3790
48,9,150-500,0,0,179430,11513,28930,26228
48,9,150-500,0,1,179430,11513,27393,23808
48,9,150-500,0,2,179430,11513,26459,21808
48,9,500-inf,0,0,1354535,97550,359900,350598
48,9,500-inf,0,1,1354535,97550,358998,350248
48,9,500-inf,0,2,1354535,97550,358998,350248
48,10,0-30,0,0,12188,4413,-198,-301
48,10,0-30,0,1,12188,4413,-4468,-4868
48,10,0-30,0,2,12188,4413,-6105,-6180
48,10,30-75,0,0,41745,5755,3144,2619
48,10,30-75,0,1,41745,5755,879,-195
48,10,30-75,0,2,41745,5755,-1861,-3400
48,10,75-150,0,0,87524,8630,9326,8080
48,10,75-150,0,1,87524,8630,7340,5482
48,10,75-150,0,2,87524,8630,5626,3482
48,10,150-500,0,0,193524,13015,30657,28577
48,10,150-500,0,1,193524,13015,29385,26344
48,10,150-500,0,2,193524,13015,28439,24344
48,10,500-inf,0,0,1059417,48636,257578,241768
48,10,500-inf,0,1,1059417,48636,257101,241597
48,10,500-inf,0,2,1059417,48636,257101,241597
48,11,0-30,0,0,12396,3088,-189,-289
48,11,0-30,0,1,12396,3088,-4468,-4868
48,11,0-30,0,2,12396,3088,-6245,-6320
48,11,30-75,0,0,41587,5799,2930,2448
48,11,30-75,0,1,41587,5799,660,-375
48,11,30-75,0,2,41587,5799,-2108,-3628
48,11,75-150,0,0,83803,7143,8613,7355
48,11,75-150,0,1,83803,7143,6640,4871
48,11,75-150,0,2,83803,7143,4943,2871
48,11,150-500,0,0,167169,10766,24026,22103
48,11,150-500,0,1,167169,10766,22691,19862
48,11,150-500,0,2,167169,10766,21689,17862
48,11,500-inf,0,0,1154951,68086,261199,243924
48,11,500-inf,0,1,1154951,68086,260889,243722
48,11,500-inf,0,2,1154951,68086,260889,243722
48,12,0-30,0,0,12535,3946,-142,-250
48,12,0-30,0,1,12535,3946,-4468,-4868
48,12,0-30,0,2,12535,3946,-6331,-6406
48,12,30-75,0,0,41620,5618,3097,2567
48,12,30-75,0,1,41620,5618,842,-241
48,12,30-75,0,2,41620,5618,-1892,-3447
48,12,75-150,0,0,85389,7628,8993,7764
48,12,75-150,0,1,85389,7628,7010,5210
48,12,75-150,0,2,85389,7628,5303,3210
48,12,150-500,0,0,174907,12532,25832,24175
48,12,150-500,0,1,174907,12532,24491,21945
48,12,150-500,0,2,174907,12532,23506,19945
48,12,500-inf,0,0,1379673,146667,332522,328778
48,12,500-inf,0,1,1379673,146667,331935,328571
48,12,500-inf,0,2,1379673,146667,331935,328571
48,13,0-30,0,0,12429,3326,-174,-277
48,13,0-30,0,1,12429,3326,-4468,-4868
48,13,0-30,0,2,12429,3326,-6274,-6349
48,13,30-75,0,0,40138,4588,2670,2218
48,13,30-75,0,1,40138,4588,201,-808
48,13,30-75,0,2,40138,4588,-2678,-4180
48,13,75-150,0,0,81638,6787,8005,6827
48,13,75-150,0,1,81638,6787,6114,4475
48,13,75-150,0,2,81638,6787,4438,2475
48,13,150-500,0,0,149651,10975,19089,17835
48,13,150-500,0,1,149651,10975,17827,15635
48,13,150-500,0,2,149651,10975,16790,13635
48,13,500-inf,0,0,653139,69699,137892,120448
48,13,500-inf,0,1,653139,69699,137707,119994
48,13,500-inf,0,2,653139,69699,137707,119994
48,14,0-30,0,0,11962,3481,-216,-310
48,14,0-30,0,1,11962,3481,-4468,-4863
48,14,0-30,0,2,11962,3481,-6038,-6113
48,14,30-75,0,0,41424,5378,3081,2566
48,14,30-75,0,1,41424,5378,811,-258
48,14,30-75,0,2,41424,5378,-1953,-3490
48,14,75-150,0,0,87638,9328,9474,8229
48,14,75-150,0,1,87638,9328,7471,5622
48,14,75-150,0,2,87638,9328,5756,3622
48,14,150-500,0,0,177560,11407,27614,25313
48,14,150-500,0,1,177560,11407,26309,23082
48,14,150-500,0,2,177560,11407,25315,21082
48,14,500-inf,0,0,810410,33345,197964,180170
48,14,500-inf,0,1,810410,33345,197414,179905
48,14,500-inf,0,2,810410,33345,197414,179905
48,15,0-30,0,0,12258,3992,-191,-293
48,15,0-30,0,1,12258,3992,-4468,-4868
48,15,0-30,0,2,12258,3992,-6253,-6328
48,15,30-75,0,0,41512,6739,2859,2436
48,15,30-75,0,1,41512,6739,639,-362
48,15,30-75,0,2,41512,6739,-2095,-3586
48,15,75-150,0,0,84618,9220,8543,7526
48,15,75-150,0,1,84618,9220,6627,5086
48,15,75-150,0,2,84618,9220,4937,3086
48,15,150-500,0,0,152206,11122,21317,19639
48,15,150-500,0,1,152206,11122,19983,17358
48,15,150-500,0,2,152206,11122,18954,15358
48,15,500-inf,0,0,541047,29664,118315,99953
48,15,500-inf,0,1,541047,29664,118064,99282
48,15,500-inf,0,2,541047,29664,118064,99282
48,16,0-30,0,0,12662,4239,-141,-238
48,16,0-30,0,1,12662,4239,-4468,-4868
48,16,0-30,0,2,12662,4239,-6482,-6557
48,16,30-75,0,0,41012,6470,2793,2344
48,16,30-75,0,1,41012,6470,523,-490
48,16,30-75,0,2,41012,6470,-2265,-3775
48,16,75-150,0,0,84664,8643,8798,7602
48,16,75-150,0,1,84664,8643,6864,5137
48,16,75-150,0,2,84664,8643,5170,3137
48,16,150-500,0,0,164655,12546,24399,22679
48,16,150-500,0,1,164655,12546,23010,20390
48,16,150-500,0,2,164655,12546,22006,18390
48,16,500-inf,0,0,763247,57752,187661,171639
48,16,500-inf,0,1,763247,57752,186845,171223
48,16,500-inf,0,2,763247,57752,186845,171223
48,17,0-30,0,0,12808,4213,-87,-200
48,17,0-30,0,1,12808,4213,-4468,-4868
48,17,0-30,0,2,12808,4213,-6508,-6583
48,17,30-75,0,0,40711,4994,2989,2458
48,17,30-75,0,1,40711,4994,635,-446
48,17,30-75,0,2,40711,4994,-2199,-3753
48,17,75-150,0,0,83885,7079,8730,7423
48,17,75-150,0,1,83885,7079,6743,4916
48,17,75-150,0,2,83885,7079,5044,2916
48,17,150-500,0,0,166101,10916,24021,22186
48,17,150-500,0,1,166101,10916,22699,19946
48,17,150-500,0,2,166101,10916,21692,17946
48,17,500-inf,0,0,813655,56175,185322,165458
48,17,500-inf,0,1,813655,56175,185020,165210
48,17,500-inf,0,2,813655,56175,185020,165210
48,18,0-30,0,0,13072,3085,-47,-150
48,18,0-30,0,1,13072,3085,-4468,-4868
48,18,0-30,0,2,13072,3085,-6702,-6777
48,18,30-75,0,0,42692,5254,3420,2833
48,18,30-75,0,1,42692,5254,1245,113
48,18,30-75,0,2,42692,5254,-1267,-2856
48,18,75-150,0,0,89049,7558,11061,9541
